"","Scenario","Outcome","Variable","Moyenne","Ecart_type"
"215","2","PropAnsMr","LambdaAge","-0.794863956137484","0.0188735347395159"
"216","2","PropAnsMr","TreatmentDuration_Amox","-0.64102434550255","0.0419802955598995"
"217","2","PropAnsMr","TreatmentDuration_Macro","-0.0460707055448428","0.0379058381947066"
"218","2","PropAnsMr","d2","0.108715412748984","0.0407248934654115"
"219","2","PropAnsMr","d3","0.159326864826839","0.0393266731797602"
"220","2","PropAnsMr","d4","0.000185350595925114","0.0342942178358948"
"221","2","PropAnsMr","d5","-0.15655334304812","0.0359819370887453"
"222","2","PropAnsMr","d6","-0.12908773170358","0.0325548135875924"
"223","2","PropAnsMr","d7","-0.106163623204284","0.0405464219513263"
"224","2","PropAnsMr","d8","-0.100525513109532","0.0504701466093632"
"225","3","PropAnsMr","Rcr","0.0414534773313104","0.0484992931586059"
"226","3","PropAnsMr","Ramox","-0.884688129713422","0.0118543270373335"
"227","3","PropAnsMr","Rmacro","0.0613268568368283","0.04101886245207"
"228","3","PropAnsMr","ConsoAmox","0.928221042482994","0.00529323184965803"
"229","3","PropAnsMr","ConsoMacro","0.0268015170322358","0.0382044254418367"
"230","3","PropAnsMr","pi","0.505860463112248","0.0431156002135646"
"231","3","PropAnsMr","LambdaAge","0.496447988411554","0.0351318569841861"
"232","3","PropAnsMr","TreatmentDuration_Amox","0.382821297752833","0.0379931432799728"
"233","3","PropAnsMr","TreatmentDuration_Macro","0.0357384906278835","0.0566347126541498"
"234","3","PropAnsMr","d2","0.0373199106636376","0.0471397287746661"
"235","3","PropAnsMr","d3","0.473137043141649","0.0545870278008078"
"236","3","PropAnsMr","d4","0.0614354262715832","0.0639612983740491"
"237","3","PropAnsMr","d5","-0.00467702522334389","0.048251864275176"
"238","3","PropAnsMr","d6","-0.0574958608875381","0.0454949032228239"
"239","3","PropAnsMr","d7","-0.0372565711378712","0.0488055643103591"
"240","3","PropAnsMr","d8","0.0132565586697032","0.0527757186429269"
"241","4","PropAnsMr","Rcr","0.50506506543593","0.0323087714942178"
"242","4","PropAnsMr","Ramox","0.890068049429809","0.0118745594107257"
"243","4","PropAnsMr","Rmacro","-0.892146062901106","0.00961071705862165"
"244","4","PropAnsMr","ConsoAmox","0.796265822976242","0.0233532102591335"
"245","4","PropAnsMr","ConsoMacro","0.0303759480552122","0.0492154383793859"
"246","4","PropAnsMr","pi","0.484302890111845","0.0396780438536792"
"247","4","PropAnsMr","LambdaAge","0.417892529991431","0.0379606856773034"
"248","4","PropAnsMr","TreatmentDuration_Amox","-0.670945174431174","0.0283149914428097"
"249","4","PropAnsMr","TreatmentDuration_Macro","0.667370457315069","0.0214384672388154"
"250","4","PropAnsMr","d2","0.184317568547857","0.055388304473874"
"251","4","PropAnsMr","d3","0.165416506909955","0.0502975639128835"
"252","4","PropAnsMr","d4","-0.0203642082251733","0.0384983223242262"
"253","4","PropAnsMr","d5","-0.0812294244577705","0.0463619755766263"
"254","4","PropAnsMr","d6","-0.0837746062172908","0.0430343164341058"
"255","4","PropAnsMr","d7","-0.0880551183316623","0.0525163427200964"
"256","4","PropAnsMr","d8","0.0189124258211885","0.0446234656904133"
