"","t","Rcr","Pen_S","Pen_I","Pen_R","Macro_S","Macro_R","Multi_S","Multi_R","Totcarrier_T","Cross_T","Reduction","Scenario","Lambda","pi"
"2563176",0,0.58,0.57,0.361037735849057,0.0689622641509434,0.72,0.28,0.5394,0.2494,0.518674729358881,0.58,4,2,0.0292697027660681,0.518674729358881
"2928176",365,0.58,0.669809370818595,0.292012000994398,0.0381786281870066,0.774104776795142,0.225895223204858,0.634376114618798,0.190461967005061,0.534769758314201,0.57682426505333,4,2,0.0292697027660681,0.518674729358881
"2929176",0,0.58,0.57,0.361037735849057,0.0689622641509434,0.72,0.28,0.5394,0.2494,0.518674729358881,0.58,1,3,0.0292697027660681,0.518674729358881
"3294176",365,0.58,0.600505583512339,0.339283977989497,0.0602104384981636,0.737910468815112,0.262089531184888,0.568734598221698,0.230318545894247,0.518665771025039,0.576525068658527,1,3,0.0292697027660681,0.518674729358881
"3295176",0,0.58,0.57,0.361037735849057,0.0689622641509434,0.72,0.28,0.5394,0.2494,0.518674729358881,0.58,2,3,0.0292697027660681,0.518674729358881
"3660176",365,0.58,0.547211610024484,0.398800295840682,0.0539880941348333,0.710126747278533,0.289873252721467,0.518258625341259,0.260920268038241,0.523831250742476,0.57625211647399,2,3,0.0292697027660681,0.518674729358881
"3661176",0,0.58,0.57,0.361037735849057,0.0689622641509434,0.72,0.28,0.5394,0.2494,0.518674729358881,0.58,3,3,0.0292697027660681,0.518674729358881
"4026176",365,0.58,0.51745966822436,0.431675219006643,0.0508651127689972,0.694630948288084,0.305369051711916,0.490079682047734,0.277989065535291,0.527506276074995,0.576094985702756,3,3,0.0292697027660681,0.518674729358881
"4027176",0,0.58,0.57,0.361037735849057,0.0689622641509434,0.72,0.28,0.5394,0.2494,0.518674729358881,0.58,4,3,0.0292697027660681,0.518674729358881
"4392176",365,0.58,0.461750980650322,0.493570652111755,0.044678367237923,0.66562683474278,0.33437316525722,0.437316590095636,0.309938774702533,0.534014893538234,0.575827848375844,4,3,0.0292697027660681,0.518674729358881
"4393176",0,0.58,0.57,0.361037735849057,0.0689622641509434,0.72,0.28,0.5394,0.2494,0.518674729358881,0.58,1,4,0.0292697027660681,0.518674729358881
"4758176",365,0.58,0.600505583512339,0.339283977989497,0.0602104384981636,0.737910468815112,0.262089531184888,0.568734598221698,0.230318545894247,0.518665771025039,0.576525068658527,1,4,0.0292697027660681,0.518674729358881
"4759176",0,0.58,0.57,0.361037735849057,0.0689622641509434,0.72,0.28,0.5394,0.2494,0.518674729358881,0.58,2,4,0.0292697027660681,0.518674729358881
"5124176",365,0.58,0.612775177374631,0.335233839011802,0.0519909836135666,0.711488180523684,0.288511819476316,0.571226684871726,0.246963326973411,0.518277443200923,0.637777623084722,2,4,0.0292697027660681,0.518674729358881
"5125176",0,0.58,0.57,0.361037735849057,0.0689622641509434,0.72,0.28,0.5394,0.2494,0.518674729358881,0.58,3,4,0.0292697027660681,0.518674729358881
"5490176",365,0.58,0.618475952959288,0.336787985511428,0.0447360615292839,0.681449420318838,0.318550579681162,0.565091284890001,0.265165911611876,0.51921272185211,0.695017558312858,3,4,0.0292697027660681,0.518674729358881
"5491176",0,0.58,0.57,0.361037735849057,0.0689622641509434,0.72,0.28,0.5394,0.2494,0.518674729358881,0.58,4,4,0.0292697027660681,0.518674729358881
"5856176",365,0.58,0.617993254379235,0.34368698368117,0.0383197619395951,0.647325586651392,0.352674413348608,0.550606374840612,0.285287533809985,0.521472010432255,0.74681281699984,4,4,0.0292697027660681,0.518674729358881
"1177",0,0.58,0.57,0.361037735849057,0.0689622641509434,0.72,0.28,0.5394,0.2494,0.467170307693625,0.58,1,1,0.0227686025917841,0.467170307693625
"366277",365,0.58,0.557559621190283,0.370056263042666,0.0723841157670511,0.713029635107104,0.286970364892896,0.527555288288749,0.256966031991362,0.467253381901106,0.580792450912074,1,1,0.0227686025917841,0.467170307693625
"367177",0,0.58,0.57,0.361037735849057,0.0689622641509434,0.72,0.28,0.5394,0.2494,0.467170307693625,0.58,2,1,0.0227686025917841,0.467170307693625
"732177",365,0.58,0.602317889697644,0.3381125627434,0.0595695475589558,0.736551050572068,0.263448949427932,0.569901446223424,0.231032505953712,0.477617069550596,0.580947696586248,2,1,0.0227686025917841,0.467170307693625
"733177",0,0.58,0.57,0.361037735849057,0.0689622641509434,0.72,0.28,0.5394,0.2494,0.467170307693625,0.58,3,1,0.0227686025917841,0.467170307693625
"1098177",365,0.58,0.642727594828328,0.308970443023926,0.0483019621477464,0.75779676469873,0.24220323530127,0.608131604338054,0.207607244810996,0.489344964517931,0.581089504271227,3,1,0.0227686025917841,0.467170307693625
"1099177",0,0.58,0.57,0.361037735849057,0.0689622641509434,0.72,0.28,0.5394,0.2494,0.467170307693625,0.58,4,1,0.0227686025917841,0.467170307693625
"1464177",365,0.58,0.678384304242778,0.28297858140094,0.0386371143562823,0.776551010653897,0.223448989346103,0.64186312414051,0.186927809243835,0.502260881593945,0.581214821632776,4,1,0.0227686025917841,0.467170307693625
"1465177",0,0.58,0.57,0.361037735849057,0.0689622641509434,0.72,0.28,0.5394,0.2494,0.467170307693625,0.58,1,2,0.0227686025917841,0.467170307693625
"1830177",365,0.58,0.557559621190283,0.370056263042666,0.0723841157670511,0.713029635107104,0.286970364892896,0.527555288288749,0.256966031991362,0.467253381901106,0.580792450912074,1,2,0.0227686025917841,0.467170307693625
"1831177",0,0.58,0.57,0.361037735849057,0.0689622641509434,0.72,0.28,0.5394,0.2494,0.467170307693625,0.58,2,2,0.0227686025917841,0.467170307693625
"2196177",365,0.58,0.573855224020072,0.359541972625753,0.0666028033541746,0.721584446983343,0.278415553016657,0.542977449329559,0.247537778326144,0.471121717699496,0.580877186061771,2,2,0.0227686025917841,0.467170307693625
"2197177",0,0.58,0.57,0.361037735849057,0.0689622641509434,0.72,0.28,0.5394,0.2494,0.467170307693625,0.58,3,2,0.0227686025917841,0.467170307693625
"2562177",365,0.58,0.593100304140496,0.34693466269318,0.0599650331663245,0.731694883626412,0.268305116373588,0.561189440809228,0.23639425304232,0.476291642646934,0.580964437790936,3,2,0.0227686025917841,0.467170307693625
"2563177",0,0.58,0.57,0.361037735849057,0.0689622641509434,0.72,0.28,0.5394,0.2494,0.467170307693625,0.58,4,2,0.0227686025917841,0.467170307693625
"2928177",365,0.58,0.621637594793614,0.327429998741924,0.0509324064644618,0.746698344564399,0.253301655435601,0.588190261889524,0.219854322531511,0.484969368283421,0.581068096370691,4,2,0.0227686025917841,0.467170307693625
"2929177",0,0.58,0.57,0.361037735849057,0.0689622641509434,0.72,0.28,0.5394,0.2494,0.467170307693625,0.58,1,3,0.0227686025917841,0.467170307693625
"3294177",365,0.58,0.557559621190283,0.370056263042666,0.0723841157670511,0.713029635107104,0.286970364892896,0.527555288288749,0.256966031991362,0.467253381901106,0.580792450912074,1,3,0.0227686025917841,0.467170307693625
"3295177",0,0.58,0.57,0.361037735849057,0.0689622641509434,0.72,0.28,0.5394,0.2494,0.467170307693625,0.58,2,3,0.0227686025917841,0.467170307693625
"3660177",365,0.58,0.514077140340578,0.41974308188135,0.0661797777780712,0.690193199101807,0.309806800898193,0.486409763642084,0.282139424199699,0.473123266245444,0.580625954492957,2,3,0.0227686025917841,0.467170307693625
"3661177",0,0.58,0.57,0.361037735849057,0.0689622641509434,0.72,0.28,0.5394,0.2494,0.467170307693625,0.58,3,3,0.0227686025917841,0.467170307693625
"4026177",365,0.58,0.490307032921624,0.446671638101026,0.0630213289773507,0.677721063022739,0.322278936977261,0.46391726670951,0.295889170765148,0.477049792083946,0.580524334995676,3,3,0.0227686025917841,0.467170307693625
"4027177",0,0.58,0.57,0.361037735849057,0.0689622641509434,0.72,0.28,0.5394,0.2494,0.467170307693625,0.58,4,3,0.0227686025917841,0.467170307693625
"4392177",365,0.58,0.446438786393721,0.496644076544305,0.0569171370619741,0.654707622097791,0.345292377902209,0.422407099120022,0.32126069062851,0.484043531867259,0.58035260190214,4,3,0.0227686025917841,0.467170307693625
"4393177",0,0.58,0.57,0.361037735849057,0.0689622641509434,0.72,0.28,0.5394,0.2494,0.467170307693625,0.58,1,4,0.0227686025917841,0.467170307693625
"4758177",365,0.58,0.557559621190283,0.370056263042666,0.0723841157670511,0.713029635107104,0.286970364892896,0.527555288288749,0.256966031991362,0.467253381901106,0.580792450912074,1,4,0.0227686025917841,0.467170307693625
"4759177",0,0.58,0.57,0.361037735849057,0.0689622641509434,0.72,0.28,0.5394,0.2494,0.467170307693625,0.58,2,4,0.0227686025917841,0.467170307693625
"5124177",365,0.58,0.572498746697781,0.363641683544731,0.0638595697574885,0.690143026102341,0.309856973897659,0.534125308080495,0.271483535280373,0.466144384597159,0.635047343565212,2,4,0.0227686025917841,0.467170307693625
"5125177",0,0.58,0.57,0.361037735849057,0.0689622641509434,0.72,0.28,0.5394,0.2494,0.467170307693625,0.58,3,4,0.0227686025917841,0.467170307693625
"5490177",365,0.58,0.58214658919783,0.361694692550928,0.0561587182512427,0.664873061212241,0.33512693878776,0.533789328459264,0.286769678049194,0.466504655889898,0.686292538569137,3,4,0.0227686025917841,0.467170307693625
"5491177",0,0.58,0.57,0.361037735849057,0.0689622641509434,0.72,0.28,0.5394,0.2494,0.467170307693625,0.58,4,4,0.0227686025917841,0.467170307693625
"5856177",365,0.58,0.586685856481671,0.364108927529986,0.0492052159883429,0.636794527594412,0.363205472405588,0.526633874343702,0.303153490267619,0.468313650214936,0.733469916337802,4,4,0.0227686025917841,0.467170307693625
"1178",0,0.58,0.57,0.361037735849056,0.0689622641509434,0.72,0.28,0.5394,0.2494,0.440917593136362,0.58,1,1,0.0287215124334499,0.440917593136362
"366278",365,0.58,0.586122275135231,0.349664115790907,0.0642136090738627,0.729591469664127,0.270408530335874,0.55493330237513,0.239219557575773,0.440927476493774,0.577995729666136,1,1,0.0287215124334499,0.440917593136362
"367178",0,0.58,0.57,0.361037735849056,0.0689622641509434,0.72,0.28,0.5394,0.2494,0.440917593136362,0.58,2,1,0.0287215124334499,0.440917593136362
"732178",365,0.58,0.630031296812913,0.31806170516355,0.0519069980235363,0.752572765016728,0.247427234983273,0.596501805581564,0.213897743751923,0.450741600585257,0.578150913602437,2,1,0.0287215124334499,0.440917593136362
"733178",0,0.58,0.57,0.361037735849056,0.0689622641509434,0.72,0.28,0.5394,0.2494,0.440917593136362,0.58,3,1,0.0287215124334499,0.440917593136362
"1098178",365,0.58,0.668894033416854,0.289787828939325,0.0413181376438209,0.77292237052814,0.22707762947186,0.633291053158716,0.191474649213723,0.461729483673628,0.578288126878681,3,1,0.0287215124334499,0.440917593136362
"1099178",0,0.58,0.57,0.361037735849056,0.0689622641509434,0.72,0.28,0.5394,0.2494,0.440917593136362,0.58,4,1,0.0287215124334499,0.440917593136362
"1464178",365,0.58,0.702510434272933,0.265054473241753,0.0324350924853148,0.790531979566842,0.209468020433159,0.665111726320994,0.17206931248122,0.47370708352422,0.578404530124209,4,1,0.0287215124334499,0.440917593136362
"1465178",0,0.58,0.57,0.361037735849056,0.0689622641509434,0.72,0.28,0.5394,0.2494,0.440917593136362,0.58,1,2,0.0287215124334499,0.440917593136362
"1830178",365,0.58,0.586122275135231,0.349664115790907,0.0642136090738627,0.729591469664127,0.270408530335874,0.55493330237513,0.239219557575773,0.440927476493774,0.577995729666136,1,2,0.0287215124334499,0.440917593136362
"1831178",0,0.58,0.57,0.361037735849056,0.0689622641509434,0.72,0.28,0.5394,0.2494,0.440917593136362,0.58,2,2,0.0287215124334499,0.440917593136362
"2196178",365,0.58,0.60356389338111,0.338179654348294,0.0582564522705967,0.738714938360598,0.261285061639402,0.571450848056062,0.229172016314354,0.444896394861991,0.578080584709873,2,2,0.0287215124334499,0.440917593136362
"2197178",0,0.58,0.57,0.361037735849056,0.0689622641509434,0.72,0.28,0.5394,0.2494,0.440917593136362,0.58,3,2,0.0287215124334499,0.440917593136362
"2562178",365,0.58,0.623377544833256,0.324974671555295,0.051647783611449,0.749085592597375,0.250914407402624,0.590213120539125,0.217749983108494,0.450064037935669,0.578165162807641,3,2,0.0287215124334499,0.440917593136362
"2563178",0,0.58,0.57,0.361037735849056,0.0689622641509434,0.72,0.28,0.5394,0.2494,0.440917593136362,0.58,4,2,0.0287215124334499,0.440917593136362
"2928178",365,0.58,0.651086623058119,0.305819457679964,0.0430939192619164,0.763596949725123,0.236403050274877,0.616446831044995,0.201763258261752,0.458388369730312,0.57826174516479,4,2,0.0287215124334499,0.440917593136362
"2929178",0,0.58,0.57,0.361037735849056,0.0689622641509434,0.72,0.28,0.5394,0.2494,0.440917593136362,0.58,1,3,0.0287215124334499,0.440917593136362
"3294178",365,0.58,0.586122275135231,0.349664115790907,0.0642136090738627,0.729591469664127,0.270408530335874,0.55493330237513,0.239219557575773,0.440927476493774,0.577995729666136,1,3,0.0287215124334499,0.440917593136362
"3295178",0,0.58,0.57,0.361037735849056,0.0689622641509434,0.72,0.28,0.5394,0.2494,0.440917593136362,0.58,2,3,0.0287215124334499,0.440917593136362
"3660178",365,0.58,0.537420740109328,0.404288665060152,0.0582905948305195,0.704131409539748,0.295868590460252,0.508820365797665,0.267268216148589,0.446368066864904,0.577778208672295,2,3,0.0287215124334499,0.440917593136362
"3661178",0,0.58,0.57,0.361037735849056,0.0689622641509434,0.72,0.28,0.5394,0.2494,0.440917593136362,0.58,3,3,0.0287215124334499,0.440917593136362
"4026178",365,0.58,0.510541635972079,0.434192290690015,0.0552660733379056,0.690092567245006,0.309907432754994,0.483369991072894,0.282735787855809,0.450127757962795,0.577650334809031,3,3,0.0287215124334499,0.440917593136362
"4027178",0,0.58,0.57,0.361037735849056,0.0689622641509434,0.72,0.28,0.5394,0.2494,0.440917593136362,0.58,4,3,0.0287215124334499,0.440917593136362
"4392178",365,0.58,0.459847408851252,0.490859246574349,0.0492933445743989,0.663623153804801,0.336376846195199,0.435370619052099,0.311900056396046,0.456987501924693,0.577429529186789,4,3,0.0287215124334499,0.440917593136362
"4393178",0,0.58,0.57,0.361037735849056,0.0689622641509434,0.72,0.28,0.5394,0.2494,0.440917593136362,0.58,1,4,0.0287215124334499,0.440917593136362
"4758178",365,0.58,0.586122275135231,0.349664115790907,0.0642136090738627,0.729591469664127,0.270408530335874,0.55493330237513,0.239219557575773,0.440927476493774,0.577995729666136,1,4,0.0287215124334499,0.440917593136362
"4759178",0,0.58,0.57,0.361037735849056,0.0689622641509434,0.72,0.28,0.5394,0.2494,0.440917593136362,0.58,2,4,0.0287215124334499,0.440917593136362
"5124178",365,0.58,0.599256051858366,0.344700873580358,0.0560430745612758,0.705165313159144,0.294834686840856,0.559038934890179,0.254617569872668,0.440397282508017,0.635362233299852,2,4,0.0287215124334499,0.440917593136362
"5125178",0,0.58,0.57,0.361037735849056,0.0689622641509434,0.72,0.28,0.5394,0.2494,0.440917593136362,0.58,3,4,0.0287215124334499,0.440917593136362
"5490178",365,0.58,0.606493558654076,0.344738240955854,0.04876820039007,0.677696388371292,0.322303611628708,0.555445681603132,0.271255734577764,0.441203921556318,0.689329845910473,3,4,0.0287215124334499,0.440917593136362
"5491178",0,0.58,0.57,0.361037735849056,0.0689622641509434,0.72,0.28,0.5394,0.2494,0.440917593136362,0.58,4,4,0.0287215124334499,0.440917593136362
"5856178",365,0.58,0.608126193544961,0.34959014945855,0.0422836569964894,0.646748045834305,0.353251954165695,0.544341868714513,0.289467629335247,0.443340016871021,0.738675626099695,4,4,0.0287215124334499,0.440917593136362
"1179",0,0.58,0.57,0.361037735849056,0.0689622641509434,0.72,0.28,0.5394,0.2494,0.494887912846916,0.58,1,1,0.0220019392556403,0.494887912846916
"366279",365,0.58,0.556773332097853,0.370603450436147,0.0726232174660002,0.712570855794042,0.287429144205958,0.526801071390772,0.257456883498877,0.494911944956618,0.580869568876476,1,1,0.0220019392556403,0.494887912846916
"367179",0,0.58,0.57,0.361037735849056,0.0689622641509434,0.72,0.28,0.5394,0.2494,0.494887912846916,0.58,2,1,0.0220019392556403,0.494887912846916
"732179",365,0.58,0.601881192987085,0.338418992803064,0.0596998142098509,0.736276722553663,0.263723277446338,0.569476869180192,0.231318953639444,0.504966037605225,0.581029957803375,2,1,0.0220019392556403,0.494887912846916
"733179",0,0.58,0.57,0.361037735849056,0.0689622641509434,0.72,0.28,0.5394,0.2494,0.494887912846916,0.58,3,1,0.0220019392556403,0.494887912846916
"1098179",365,0.58,0.642611070533499,0.30905259720174,0.0483363322647613,0.7576916750209,0.2423083249791,0.608008862448311,0.207706116893913,0.516397073122845,0.581176695103482,3,1,0.0220019392556403,0.494887912846916
"1099179",0,0.58,0.57,0.361037735849056,0.0689622641509434,0.72,0.28,0.5394,0.2494,0.494887912846916,0.58,4,1,0.0220019392556403,0.494887912846916
"1464179",365,0.58,0.678536932290912,0.282868970070348,0.0385940976387396,0.776588483442688,0.223411516557312,0.641993995822616,0.186868580089015,0.529027246404403,0.581306528991768,4,1,0.0220019392556403,0.494887912846916
"1465179",0,0.58,0.57,0.361037735849056,0.0689622641509434,0.72,0.28,0.5394,0.2494,0.494887912846916,0.58,1,2,0.0220019392556403,0.494887912846916
"1830179",365,0.58,0.556773332097853,0.370603450436147,0.0726232174660002,0.712570855794042,0.287429144205958,0.526801071390772,0.257456883498877,0.494911944956618,0.580869568876476,1,2,0.0220019392556403,0.494887912846916
"1831179",0,0.58,0.57,0.361037735849056,0.0689622641509434,0.72,0.28,0.5394,0.2494,0.494887912846916,0.58,2,2,0.0220019392556403,0.494887912846916
"2196179",365,0.58,0.573449387720777,0.359831680251814,0.0667189320274099,0.721325700218537,0.278674299781463,0.542582836017096,0.247807748077783,0.498671706220847,0.580957431413944,2,2,0.0220019392556403,0.494887912846916
"2197179",0,0.58,0.57,0.361037735849056,0.0689622641509434,0.72,0.28,0.5394,0.2494,0.494887912846916,0.58,3,2,0.0220019392556403,0.494887912846916
"2562179",365,0.58,0.593059138945913,0.346972059642581,0.0599688014115064,0.731628186599921,0.268371813400079,0.561139410048464,0.23645208450263,0.503713610202747,0.581047781464253,3,2,0.0220019392556403,0.494887912846916
"2563179",0,0.58,0.57,0.361037735849056,0.0689622641509434,0.72,0.28,0.5394,0.2494,0.494887912846916,0.58,4,2,0.0220019392556403,0.494887912846916
"2928179",365,0.58,0.62191902446998,0.327236748173848,0.0508442273561721,0.74680203096382,0.25319796903618,0.588444714180005,0.219723658746205,0.512190613881342,0.581155024894288,4,2,0.0220019392556403,0.494887912846916
"2929179",0,0.58,0.57,0.361037735849056,0.0689622641509434,0.72,0.28,0.5394,0.2494,0.494887912846916,0.58,1,3,0.0220019392556403,0.494887912846916
"3294179",365,0.58,0.556773332097853,0.370603450436147,0.0726232174660002,0.712570855794042,0.287429144205958,0.526801071390772,0.257456883498877,0.494911944956618,0.580869568876476,1,3,0.0220019392556403,0.494887912846916
"3295179",0,0.58,0.57,0.361037735849056,0.0689622641509434,0.72,0.28,0.5394,0.2494,0.494887912846916,0.58,2,3,0.0220019392556403,0.494887912846916
"3660179",365,0.58,0.513117833083748,0.420580768148635,0.0663013987676171,0.689642335949184,0.310357664050816,0.485492816701736,0.282732647668803,0.500733102631571,0.580700356021534,2,3,0.0220019392556403,0.494887912846916
"3661179",0,0.58,0.57,0.361037735849056,0.0689622641509434,0.72,0.28,0.5394,0.2494,0.494887912846916,0.58,3,3,0.0220019392556403,0.494887912846916
"4026179",365,0.58,0.489206918702524,0.447696871152346,0.0630962101451298,0.677095759438699,0.3229042405613,0.462867598937007,0.296564920795783,0.504641932246981,0.580596980762685,3,3,0.0220019392556403,0.494887912846916
"4027179",0,0.58,0.57,0.361037735849056,0.0689622641509434,0.72,0.28,0.5394,0.2494,0.494887912846916,0.58,4,3,0.0220019392556403,0.494887912846916
"4392179",365,0.58,0.445280403823169,0.497809727848796,0.056909868328035,0.654050681009577,0.345949318990423,0.421303249980695,0.321972165147949,0.511529383128788,0.580423275772128,4,3,0.0220019392556403,0.494887912846916
"4393179",0,0.58,0.57,0.361037735849056,0.0689622641509434,0.72,0.28,0.5394,0.2494,0.494887912846916,0.58,1,4,0.0220019392556403,0.494887912846916
"4758179",365,0.58,0.556773332097853,0.370603450436147,0.0726232174660002,0.712570855794042,0.287429144205958,0.526801071390772,0.257456883498877,0.494911944956618,0.580869568876476,1,4,0.0220019392556403,0.494887912846916
"4759179",0,0.58,0.57,0.361037735849056,0.0689622641509434,0.72,0.28,0.5394,0.2494,0.494887912846916,0.58,2,4,0.0220019392556403,0.494887912846916
"5124179",365,0.58,0.571828789206917,0.364146846828989,0.0640243639640944,0.689480107556619,0.310519892443382,0.533421732810226,0.27211283604669,0.493764452931779,0.635523428916828,2,4,0.0220019392556403,0.494887912846916
"5125179",0,0.58,0.57,0.361037735849056,0.0689622641509434,0.72,0.28,0.5394,0.2494,0.494887912846916,0.58,3,4,0.0220019392556403,0.494887912846916
"5490179",365,0.58,0.581538086727686,0.362207556208515,0.0562543570637994,0.663991729716806,0.336008270283194,0.53305617250589,0.287526356061398,0.494099822878093,0.687102808982021,3,4,0.0220019392556403,0.494887912846916
"5491179",0,0.58,0.57,0.361037735849056,0.0689622641509434,0.72,0.28,0.5394,0.2494,0.494887912846916,0.58,4,4,0.0220019392556403,0.494887912846916
"5856179",365,0.58,0.586084706520368,0.364678304565699,0.0492369889139329,0.635672239727873,0.364327760272127,0.525790816304461,0.30403387005622,0.495897382971508,0.734531617569191,4,4,0.0220019392556403,0.494887912846916
"1180",0,0.58,0.57,0.361037735849057,0.0689622641509434,0.72,0.28,0.5394,0.2494,0.450233081871587,0.58,1,1,0.0260884349394693,0.450233081871587
"366280",365,0.58,0.573538258890704,0.358669162590786,0.0677925785185096,0.722299355208708,0.277700644791292,0.542865113390876,0.247027499291464,0.450160637592021,0.579248911400365,1,1,0.0260884349394693,0.450233081871587
"367180",0,0.58,0.57,0.361037735849057,0.0689622641509434,0.72,0.28,0.5394,0.2494,0.450233081871587,0.58,2,1,0.0260884349394693,0.450233081871587
"732180",365,0.58,0.617868393129357,0.32688312021125,0.0552484866593928,0.745543656826888,0.254456343173111,0.584820686323443,0.221408636367198,0.460212010587736,0.57940414345822,2,1,0.0260884349394693,0.450233081871587
"733180",0,0.58,0.57,0.361037735849057,0.0689622641509434,0.72,0.28,0.5394,0.2494,0.450233081871587,0.58,3,1,0.0260884349394693,0.450233081871587
"1098180",365,0.58,0.657456053693528,0.298194766334467,0.0443491799720058,0.766310769624646,0.233689230375355,0.622285939814592,0.198519116496418,0.47151745582924,0.579543496935147,3,1,0.0260884349394693,0.450233081871587
"1099180",0,0.58,0.57,0.361037735849057,0.0689622641509434,0.72,0.28,0.5394,0.2494,0.450233081871587,0.58,4,1,0.0260884349394693,0.450233081871587
"1464180",365,0.58,0.692006596918007,0.272879832421463,0.03511357066053,0.784442763504084,0.215557236495916,0.654982047863221,0.17853268744113,0.483895943921168,0.579663998172069,4,1,0.0260884349394693,0.450233081871587
"1465180",0,0.58,0.57,0.361037735849057,0.0689622641509434,0.72,0.28,0.5394,0.2494,0.450233081871587,0.58,1,2,0.0260884349394693,0.450233081871587
"1830180",365,0.58,0.573538258890704,0.358669162590786,0.0677925785185096,0.722299355208708,0.277700644791292,0.542865113390876,0.247027499291464,0.450160637592021,0.579248911400365,1,2,0.0260884349394693,0.450233081871587
"1831180",0,0.58,0.57,0.361037735849057,0.0689622641509434,0.72,0.28,0.5394,0.2494,0.450233081871587,0.58,2,2,0.0260884349394693,0.450233081871587
"2196180",365,0.58,0.59049054040785,0.347603214306324,0.0619062452858258,0.731181382635239,0.268818617364761,0.558914581027618,0.237242657984529,0.454086361548441,0.57933376733424,2,2,0.0260884349394693,0.450233081871587
"2197180",0,0.58,0.57,0.361037735849057,0.0689622641509434,0.72,0.28,0.5394,0.2494,0.450233081871587,0.58,3,2,0.0260884349394693,0.450233081871587
"2562180",365,0.58,0.610080874750103,0.33464384968383,0.0552752755660667,0.741452321406762,0.258547678593237,0.57746000641393,0.225926810257065,0.45925496846643,0.579419668405005,3,2,0.0260884349394693,0.450233081871587
"2563180",0,0.58,0.57,0.361037735849057,0.0689622641509434,0.72,0.28,0.5394,0.2494,0.450233081871587,0.58,4,2,0.0260884349394693,0.450233081871587
"2928180",365,0.58,0.638198238904585,0.315303782213479,0.0464979788819354,0.756203365525374,0.243796634474626,0.604072815160327,0.209671210730368,0.467731680154252,0.579519596852027,4,2,0.0260884349394693,0.450233081871587
"2929180",0,0.58,0.57,0.361037735849057,0.0689622641509434,0.72,0.28,0.5394,0.2494,0.450233081871587,0.58,1,3,0.0260884349394693,0.450233081871587
"3294180",365,0.58,0.573538258890704,0.358669162590786,0.0677925785185096,0.722299355208708,0.277700644791292,0.542865113390876,0.247027499291464,0.450160637592021,0.579248911400365,1,3,0.0260884349394693,0.450233081871587
"3295180",0,0.58,0.57,0.361037735849057,0.0689622641509434,0.72,0.28,0.5394,0.2494,0.450233081871587,0.58,2,3,0.0260884349394693,0.450233081871587
"3660180",365,0.58,0.527225403691436,0.411028764626316,0.0617458316822489,0.698037996847685,0.301962003152315,0.499026113257078,0.273762712717957,0.455774451934583,0.579055462910874,2,3,0.0260884349394693,0.450233081871587
"3661180",0,0.58,0.57,0.361037735849057,0.0689622641509434,0.72,0.28,0.5394,0.2494,0.450233081871587,0.58,3,3,0.0260884349394693,0.450233081871587
"4026180",365,0.58,0.501763198022576,0.439576619314951,0.0586601826624733,0.684711786421823,0.315288213578177,0.474924070425392,0.288449085980993,0.459600595032354,0.578939742781311,3,3,0.0260884349394693,0.450233081871587
"4027180",0,0.58,0.57,0.361037735849057,0.0689622641509434,0.72,0.28,0.5394,0.2494,0.450233081871587,0.58,4,3,0.0260884349394693,0.450233081871587
"4392180",365,0.58,0.454185424937556,0.493191196203081,0.0526233788593624,0.659817098085572,0.340182901914428,0.429888092002063,0.315885568978935,0.466512510940721,0.578741542295379,4,3,0.0260884349394693,0.450233081871587
"4393180",0,0.58,0.57,0.361037735849057,0.0689622641509434,0.72,0.28,0.5394,0.2494,0.450233081871587,0.58,1,4,0.0260884349394693,0.450233081871587
"4758180",365,0.58,0.573538258890704,0.358669162590786,0.0677925785185096,0.722299355208708,0.277700644791292,0.542865113390876,0.247027499291464,0.450160637592021,0.579248911400365,1,4,0.0260884349394693,0.450233081871587
"4759180",0,0.58,0.57,0.361037735849057,0.0689622641509434,0.72,0.28,0.5394,0.2494,0.450233081871587,0.58,2,4,0.0260884349394693,0.450233081871587
"5124180",365,0.58,0.587512905769327,0.353029278105972,0.0594578161247018,0.698591613452986,0.301408386547014,0.548111369111447,0.262006849889134,0.449395181152022,0.635187993888151,2,4,0.0260884349394693,0.450233081871587
"5125180",0,0.58,0.57,0.361037735849057,0.0689622641509434,0.72,0.28,0.5394,0.2494,0.450233081871587,0.58,3,4,0.0260884349394693,0.450233081871587
"5490180",365,0.58,0.595862219529525,0.352149541364847,0.0519882391056289,0.67214408094026,0.327855919059741,0.546017014134331,0.278010713664547,0.450020434292825,0.687910725250437,3,4,0.0260884349394693,0.450233081871587
"5491180",0,0.58,0.57,0.361037735849057,0.0689622641509434,0.72,0.28,0.5394,0.2494,0.450233081871587,0.58,4,4,0.0260884349394693,0.450233081871587
"5856180",365,0.58,0.598827871413298,0.355880583789195,0.045291544797508,0.642524288245513,0.357475711754488,0.536723703940453,0.295371544281643,0.452023024233004,0.736271348964877,4,4,0.0260884349394693,0.450233081871587
"1181",0,0.58,0.57,0.361037735849057,0.0689622641509434,0.72,0.28,0.5394,0.2494,0.488401743406101,0.58,1,1,0.0220631918882545,0.488401743406101
"366281",365,0.58,0.556257365163121,0.370973502335966,0.072769132500913,0.712271924428048,0.287728075571952,0.526307310111824,0.257778020520656,0.488365130827419,0.580917857071399,1,1,0.0220631918882545,0.488401743406101
